event_time_s,label
4.460000,down
8.580000,down
12.280000,down
16.660000,down
20.140000,down
23.800000,down
27.520000,down
30.980000,down
34.480000,down
38.420000,down
42.020000,down
45.700000,down
49.860000,down
53.700000,down
57.560000,down
61.700000,down
66.420000,down
70.240000,down
73.700000,down
77.300000,down
81.420000,down
85.720000,down
91.200000,down
96.660000,down
101.740000,down
105.660000,down
109.520000,down
113.120000,down
116.800000,down
120.480000,down
123.000000,down
