event_time_s,label
6.980000,down
12.880000,down
18.200000,down
23.600000,down
28.880000,down
34.300000,down
39.940000,down
45.580000,down
50.820000,down
55.760000,down
60.420000,down
65.040000,down
69.760000,down
74.420000,down
79.640000,down
84.600000,down
89.720000,down
95.400000,down
99.940000,down
104.460000,down
109.380000,down
114.040000,down
118.500000,down
123.200000,down
127.700000,down
131.740000,down
136.200000,down
140.240000,down
144.140000,down
148.660000,down
