event_time_s,label
4.600000,down
8.260000,down
12.300000,down
15.640000,down
19.580000,down
23.280000,down
26.540000,down
30.220000,down
33.660000,down
37.360000,down
40.920000,down
44.300000,down
47.800000,down
51.340000,down
55.080000,down
58.500000,down
62.180000,down
65.900000,down
69.380000,down
72.860000,down
76.900000,down
80.960000,down
84.420000,down
88.240000,down
92.120000,down
95.560000,down
99.320000,down
102.700000,down
106.300000,down
110.000000,down
113.540000,down
117.160000,down
120.980000,down
124.800000,down
128.800000,down
132.460000,down
136.200000,down
140.160000,down
144.020000,down
147.700000,down
151.340000,down
155.260000,down
159.140000,down
162.640000,down
166.140000,down
169.700000,down
173.480000,down
177.260000,down
180.900000,down
184.600000,down
188.380000,down
191.900000,down
195.400000,down
199.040000,down
202.380000,down
206.280000,down
210.460000,down
214.240000,down
218.220000,down
222.260000,down
226.140000,down
230.080000,down
233.420000,down
236.900000,down
240.240000,down
244.060000,down
248.080000,down
252.040000,down
256.340000,down
259.920000,down
263.440000,down
266.940000,down
270.420000,down
273.780000,down
277.520000,down
281.180000,down
285.100000,down
288.540000,down
292.340000,down
296.300000,down
300.000000,down
303.720000,down
307.740000,down
311.480000,down
315.240000,down
319.120000,down
322.820000,down
326.400000,down
329.580000,down
333.260000,down
336.940000,down
340.980000,down
344.780000,down
348.580000,down
352.400000,down
355.940000,down
359.260000,down
363.100000,down
366.560000,down
370.240000,down
373.820000,down
377.260000,down
380.840000,down
384.480000,down
387.920000,down
391.300000,down
