event_time_s,label
11.160000,down
15.600000,down
19.900000,down
24.140000,down
28.060000,down
32.100000,down
36.120000,down
39.980000,down
44.160000,down
46.960000,down
50.000000,down
52.940000,down
56.180000,down
59.300000,down
62.020000,down
65.360000,down
68.540000,down
71.660000,down
74.840000,down
78.080000,down
81.460000,down
85.340000,down
89.440000,down
93.140000,down
96.820000,down
100.580000,down
104.440000,down
108.260000,down
111.300000,down
114.660000,down
