event_time_s,label
8.460000,down
11.500000,down
14.660000,down
18.040000,down
21.620000,down
24.760000,down
27.700000,down
30.740000,down
33.600000,down
36.700000,down
39.860000,down
43.140000,down
46.620000,down
49.520000,down
52.480000,down
55.280000,down
58.120000,down
61.040000,down
63.880000,down
67.000000,down
70.100000,down
73.440000,down
77.060000,down
80.280000,down
83.660000,down
86.840000,down
89.980000,down
93.300000,down
96.760000,down
100.040000,down
