event_time_s,label
4.800000,down
10.100000,down
15.500000,down
20.480000,down
26.320000,down
31.820000,down
37.660000,down
42.980000,down
48.460000,down
53.520000,down
59.080000,down
64.000000,down
69.380000,down
74.640000,down
79.880000,down
84.920000,down
90.320000,down
95.600000,down
100.900000,down
106.020000,down
111.260000,down
116.220000,down
121.360000,down
126.460000,down
132.140000,down
137.320000,down
142.720000,down
148.100000,down
152.840000,down
157.580000,down
